상품코드|상품명|수량|분류1|분류2|등록일시,,
2100000864607|해태갈배사이다|500ml     |010201|01105|2021-01-26 18:01:54,,
2100000864881|아보카도오일250ml|250ml     |010501|01008|2021-01-26 18:01:54,,
2100000864898|리얼깔라만시200ml|200ml     |010501|01008|2021-01-26 18:01:54,,
2100000865383|오/프렌치웨하스바닐|160g      |010101|01117|2021-01-26 18:01:54,,
2100000865390|스타벅스블랙|275ml     |010201|01055|2021-01-26 18:01:54,,
2100000865406|안주야직화곱창|160g      |010402|05009|2021-01-26 18:01:54,,
2100000865581|동원양반황태해장국||010301|01047|2021-01-26 18:01:54,,
2100000889259|해피바스프루트&진저|900ml     |020101|00000|2021-01-26 18:01:54,,
2100000889266|해피바스허니&코코넛|900ml     |020101|00000|2021-01-26 18:01:54,,
2100000889273|스톡웨더스커피크림|80g       |010101|01008|2021-01-26 18:01:54,,
2100000889280|스톡웨더스오리지널|90g       |010101|01008|2021-01-26 18:01:54,,
2100000889297|참박하향캔디|800g      |010101|01224|2021-01-26 18:01:54,,
2100000889303|성경재래도시락김|9봉       |010506|07004|2021-01-26 18:01:54,,
2100000889310|농심쌀국수컵|73g       |010306|01043|2021-01-26 18:01:54,,
2100000889327|농심쌀국수박스|73g*12입  |010306|01043|2021-01-26 18:01:54,,
2100000889334|비비고고등어구이|60g       |010401|81007|2021-01-26 18:01:54,,
2100000889341|비비고삼치구이|60g       |010401|81007|2021-01-26 18:01:54,,
2100000889358|비비고가자미구이|70g       |010401|81007|2021-01-26 18:01:54,,
2100000889365|진로/이즈백박스|360ml*20  |010801|01048|2021-01-26 18:01:54,,
2100000889372|진로/이즈백16.9%|360ml     |010801|01048|2021-01-26 18:01:54,,
2100000889389|2080트리플스트롱|140g*3    |020101|09999|2021-01-26 18:01:54,,
2100000889396|2080트리플후레쉬민트|140g*3    |020101|09999|2021-01-26 18:01:54,,
2100000889402|2080치석집중케어칫솔|5+5       |020101|09999|2021-01-26 18:01:54,,
2100000889419|코앤베베 물티슈|캡/100매  |020401|09999|2021-01-26 18:01:54,,
2100000889587|댄트롤/멘톨쿨링린스|820ml     |020101|01042|2021-01-26 18:01:54,,
2100000889594|크라운짜먹는홍삼양갱|5000      |010101|01111|2021-01-26 18:01:54,,
2100000889600|크라운그레이스|298g      |010101|01111|2021-01-26 18:01:54,,
2100000889617|삼양제주슈레드피자치|300g      |010401|01157|2021-01-26 18:01:54,,
2100000889785|냉동탁밀폐3P원801||020301|05014|2021-01-26 18:01:54,,
2100000889792|냉동탁밀폐원3P800|550*3     |020301|06239|2021-01-26 18:01:54,,
2100000889808|탁밀폐017 2P||020301|05014|2021-01-26 18:01:54,,
2100000889815|탁밀폐직사각015|1L        |020301|05014|2021-01-26 18:01:54,,
2100000889822|탁밀폐원형3P 211||020301|05014|2021-01-26 18:01:54,,
2100000889839|장우산검정||020301|05014|2021-01-26 18:01:54,,
2100000889846|골드망사수세미2P||020301|05014|2021-01-26 18:01:54,,
2100000876419|헤드&숄더가려운두피|850*2+린스|020101|09999|2021-01-26 18:01:54,,
2100000876426|헤드&숄더두피린스|550ml     |020101|09999|2021-01-26 18:01:54,,
2100000876433|팬틴트리트먼트극손상|220ml     |020101|09999|2021-01-26 18:01:54,,
2100000876440|미쟝센펄스무스&실키|330ml     |020101|09999|2021-01-26 18:01:54,,
2100000876457|스위트몬스터물티슈|100매     |020401|09999|2021-01-26 18:01:54,,
2100000876464|백제쌀국수얼큰한맛|92g       |010306|09999|2021-01-26 18:01:54,,
2100000876471|사조찌개전용참치85g|85g       |010701|09999|2021-01-26 18:01:54,,
2100000876488|그때그쌀/남양주20kg|20kg      |040101|09077|2021-01-26 18:01:54,,
2100000876587|삼선슬리퍼270|270       |020301|04007|2021-01-26 18:01:54,,
2100000873937|꼬마장사20p|65g*20    |010301|09006|2021-01-26 18:01:54,,
2100000874019|민들레||030101|02000|2021-01-26 18:01:54,,
2100000874026|민들레||030101|02000|2021-01-26 18:01:54,,
2100000874033|대저짭짤이토마토|국내산/1봉|030101|02000|2021-01-26 18:01:54,,
2100000874040|오뚜기담백한소이마요|310g      |010301|01045|2021-01-26 18:01:54,,
2100000874057|미등록상품||999999|99999|2021-01-26 18:01:54,,
2100000874064|백설주부초밥왕기획|84g*3     |010301|81007|2021-01-26 18:01:54,,
2100000874187|농심냉라면멀티|140g*4    |010306|01043|2021-01-26 18:01:54,,
2100000874194|농심냉라면멀티박스|4*8       |010306|01043|2021-01-26 18:01:54,,
2100000874200|앵커체다슬라이스84매|1040g     |010401|01157|2021-01-26 18:01:54,,
2100000874217|서주젤리쏙쏙||010403|05007|2021-01-26 18:01:54,,
2100000874385|스톤초코볼/대|1kg       |030401|09033|2021-01-26 18:01:54,,
2100000874590|메비우스LBS엘로우1mg|1mg       |060102|05020|2021-01-26 18:01:54,,
2100000874606|메비우스LBS슈퍼슬림|1mg       |060102|05020|2021-01-26 18:01:54,,
2100000874613|건강한뿌리믹스넛츠|550g      |010301|01103|2021-01-26 18:01:54,,
2100000874620|건강한통마늘넛츠베리|550g      |010301|01103|2021-01-26 18:01:54,,
2100000874637|디펜드스타일패드중형|24p       |020403|01166|2021-01-26 18:01:54,,
2100000874644|디팬드스타일패드대형|18p       |020403|01166|2021-01-26 18:01:54,,
2100000874651|디펜드여초슬립대용량|14p       |020403|01166|2021-01-26 18:01:54,,
2100000874873|그린코코넛|수입산    |030201|02000|2021-01-26 18:01:54,,
2100000874880|홈스타신발장버베나|50g*4     |020301|01051|2021-01-26 18:01:54,,
2100000876204|대림야채볶음밥|180g      |010402|00000|2021-01-26 18:01:54,,
2100000876211|대림김치볶음밥|180g      |010402|00000|2021-01-26 18:01:54,,
2100000876228|천일왕새우튀김|30g*10    |010402|00000|2021-01-26 18:01:54,,
2100000876235|참치묵은지김치찌개|350g      |010301|00000|2021-01-26 18:01:54,,
2100000876389|동원/평창막국수2인분|455g      |010301|01047|2021-01-26 18:01:54,,
2100000876396|페브리즈에어다우니향|공기탈취제|020404|09999|2021-01-26 18:01:54,,
2100000876402|헤드엔숄더쿨멘솔|850*2+트리|020101|09999|2021-01-26 18:01:54,,
2100000864355|청정원토마토스파게티|300g      |010402|05009|2021-01-26 18:01:54,,
2100000864362|청정원로제스파게티|300g      |010402|05009|2021-01-26 18:01:54,,
2100000864379|청/알프레도스파게티|420g      |010402|05009|2021-01-26 18:01:54,,
2100000864386|청정원나주식곰탕국밥|420g      |010402|05009|2021-01-26 18:01:54,,
2100000864393|청정원소고기장터국밥|420g      |010402|05009|2021-01-26 18:01:54,,
2100000864409|모듬술국냉동|270g      |010306|05009|2021-01-26 18:01:54,,
2100000864416|청정원소고기미역국밥|420g      |010402|05009|2021-01-26 18:01:54,,
2100000864447|트롤리네온스퀴글즈|100g      |010101|01008|2021-01-26 18:01:54,,
2100000864454|참붕어싸만코녹차|1500      |010403|05007|2021-01-26 18:01:54,,
2100000864461|제스프리그린키위2p|2p        |030201|02000|2021-01-26 18:01:54,,
2100000865598|동원양반얼큰동태탕|2인분     |010301|01047|2021-01-26 18:01:54,,
2100000865628|타타와아몬드쿠키|70g       |010101|01008|2021-01-26 18:01:54,,
2100000865635|타타와티라미수쿠키|70g       |010101|01008|2021-01-26 18:01:54,,
2100000865642|치킨스톡큐브|110g      |010101|01008|2021-01-26 18:01:54,,
2100000865659|페페로니고추피클300g|300g      |010401|01008|2021-01-26 18:01:54,,
2100000865666|퀴네슬라이스피클|650g      |010101|01008|2021-01-26 18:01:54,,
2100000865673|아구표사각어묵800g|800g      |010301|01045|2021-01-26 18:01:54,,
2100000865789|머우대||030101|02000|2021-01-26 18:01:54,,
2100000865796|롯데사이다로어슈거|250ml     |010201|01056|2021-01-26 18:01:54,,
2100000865802|손잡이원형오픈휴지통||020301|05014|2021-01-26 18:01:54,,
2100000865826|포크밸리앞다리로스용|500g      |030601|00000|2021-01-26 18:01:54,,
2100000865833|삼호부산어묵사각|450g      |010401|81007|2021-01-26 18:01:54,,
2100000865840|삼립/단팥패스츄리|100g      |010102|01068|2021-01-26 18:01:54,,
2100000865857|해태구운양파어니언|1500      |010101|01019|2021-01-26 18:01:54,,
2100000865864|백설빅숯불갈비핫바|70g       |010401|81007|2021-01-26 18:01:54,,
2100000865871|농심해물안성탕면박스|5+1*8     |010306|01043|2021-01-26 18:01:54,,
2100000865888|오/프렌치웨하스초코|160g      |010101|01117|2021-01-26 18:01:54,,
2100000865895|오리온왕새우상어밥|56g       |010101|01117|2021-01-26 18:01:54,,
2100000865901|오리온생크림파이12P|234g      |010101|01117|2021-01-26 18:01:54,,
2100000865918|백설치킨스톡250g|250g      |010301|01007|2021-01-26 18:01:54,,
2100000865925|농심미니컵면가쓰오|43g       |010306|01043|2021-01-26 18:01:54,,
2100000865932|농심미니컵면해장국맛|44g       |010306|01043|2021-01-26 18:01:54,,
2100000865949|농심미니컵면가쓰오B|43g*15    |010306|01043|2021-01-26 18:01:54,,
2100000865956|농심미니컵면해장국B|44g*15    |010306|01043|2021-01-26 18:01:54,,
2100000865963|신/보해복분자|375ml     |010804|01048|2021-01-26 18:01:54,,
2100000865970|가지||030101|02000|2021-01-26 18:01:54,,
2100000865987|곶감|          |030201|02000|2021-01-26 18:01:54,,
2100000866007|가지||030101|02000|2021-01-26 18:01:54,,
2100000888788|2080시그니처토탈그린|150g*4    |020101|09999|2021-01-26 18:01:54,,
2100000888795|한성런천미트200g|200g      |010301|09999|2021-01-26 18:01:54,,
2100000889006|미등록상품||999999|99999|2021-01-26 18:01:54,,
2100000889181|화이트라이너가든일반|90P       |020403|09999|2021-01-26 18:01:54,,
2100000889198|화이트라이너프레시롱|75P       |020403|09999|2021-01-26 18:01:54,,
2100000889204|에프킬라킨|500ml     |020299|09999|2021-01-26 18:01:54,,
2100000889211|퍼펙트세럼로즈에디션|70ml      |020199|01042|2021-01-26 18:01:54,,
2100000889228|미장센샤인아우라세럼||020199|09999|2021-01-26 18:01:54,,
2100000889235|로맨틱아우라세럼||020199|09999|2021-01-26 18:01:54,,
2100000889242|해피 체리블러섬 바디|900ml     |020299|09999|2021-01-26 18:01:54,,
2100000876594|미쯔칸폰샤브소스|250ml     |010501|01008|2021-01-26 18:01:54,,
2100000876600|홀스레디시드레싱|255g      |010501|01008|2021-01-26 18:01:54,,
2100000876617|농심오징어다리매콤|75g       |010101|01043|2021-01-26 18:01:54,,
2100000876624|농심오징어다리매콤B|75g*20    |010101|01043|2021-01-26 18:01:54,,
2100000876631|천명해물다시팩100g|20g*5봉   |010501|01103|2021-01-26 18:01:54,,
2100000876648|오물조물매콤황태스낵|20g       |010501|01103|2021-01-26 18:01:54,,
2100000876655|오물조물매콤새우스낵|20g       |010501|01103|2021-01-26 18:01:54,,
2100000876662|밥한공기자반새우멸치|12g       |010301|01103|2021-01-26 18:01:54,,
2100000876679|밥한공기자반야채|12g       |010301|01103|2021-01-26 18:01:54,,
2100000876686|밥한공기자반고소한맛|12g       |010301|01103|2021-01-26 18:01:54,,
2100000876693|얼큰국물맛청양고추|20g       |010301|01103|2021-01-26 18:01:54,,
2100000876709|시원한국물맛해물|20g       |010301|01103|2021-01-26 18:01:54,,
2100000876716|오물조물땅콩초코볼|90g       |010301|01103|2021-01-26 18:01:54,,
2100000876723|오물조물믹스너츠|80g       |010301|01103|2021-01-26 18:01:54,,
2100000876730|오물조물커피땅콩|90g       |010301|01103|2021-01-26 18:01:54,,
2100000876747|오물조물건바나나칩|60g       |010301|01103|2021-01-26 18:01:54,,
2100000876754|오물조물땅콩볶음|80g       |010301|01103|2021-01-26 18:01:54,,
2100000876761|오물조물스톤초코볼|90g       |010301|01103|2021-01-26 18:01:54,,
2100000877850|원터치사각면봉|350p      |020301|06239|2021-01-26 18:01:54,,
2100000877867|맛사지장갑타올||020301|05014|2021-01-26 18:01:54,,
2100000878185|백설쇠고기진한다시다|1kg       |010501|01007|2021-01-26 18:01:54,,
2100000878192|좋은느낌유기농울날중|18p       |020403|01166|2021-01-26 18:01:54,,
2100000878208|롯데구미구미바딸기|70ml      |010403|05007|2021-01-26 18:01:54,,
2100000878581|크라운꽃게랑청량고추|70g       |010101|01111|2021-01-26 18:01:54,,
2100000878598|젤리코콜라향젤리|50g       |010101|00000|2021-01-26 18:01:54,,
2100000878604|뽀로로워터젤리복숭아|120ml     |010101|00000|2021-01-26 18:01:54,,
2100000878611|뽀로로워터젤리포도|120ml     |010101|00000|2021-01-26 18:01:54,,
2100000878628|서울비요뜨/후르트링|136g      |010202|01115|2021-01-26 18:01:54,,
2100000865680|사조오양치킨탕수육|1kg       |010402|01242|2021-01-26 18:01:54,,
2100000865697|백설100%통깨참기름|300ml     |010501|01007|2021-01-26 18:01:54,,
2100000867585|백설비비고닭백숙죽|280g      |010301|01007|2021-01-26 18:01:54,,
2100000867592|백설비비고단호박죽|280g      |010301|01007|2021-01-26 18:01:54,,
2100000867608|백설비비고통단팥죽|280g      |010301|01007|2021-01-26 18:01:54,,
2100000867615|백설비비고전복죽|280g      |010301|01007|2021-01-26 18:01:54,,
2100000879038|롯데레쓰비연유커피|240ml     |010201|01056|2021-01-26 18:01:54,,
2100000879045|레쓰비솔트커피|240ml     |010201|01056|2021-01-26 18:01:54,,
2100000879052|더캣츠미니츄르새우|5pc       |020501|01008|2021-01-26 18:01:54,,
2100000895588|하이써포도팬티스타킹|살구      |020301|04007|2021-01-26 18:01:54,,
2100000897988|연두순한맛기획320g*2||010501|00000|2021-01-26 18:01:54,,
2100000897995|연두깊은맛기획275g*2||010501|00000|2021-01-26 18:01:54,,
2100000898008|후르트텔라요구르트|2200      |010101|00000|2021-01-26 18:01:54,,
2100000898015|길쭉이보리과자400g  ||010101|09999|2021-01-26 18:01:54,,
2100000901609|로망스위생행주3P||020301|04007|2021-01-26 18:01:54,,
2100000901616|파워요술걸레1p||020301|04007|2021-01-26 18:01:54,,
2100000901623|편지봉투||020301|04007|2021-01-26 18:01:54,,
2100000901630|허니버터황태아몬드|25g       |010501|01103|2021-01-26 18:01:54,,
2100000901814|농심밀크코바나나킥|60g       |010101|01043|2021-01-26 18:01:54,,
2100000901821|밀크초코바나나킥||010101|01043|2021-01-26 18:01:54,,
2100000901838|번개표LED4구등50W||020301|04007|2021-01-26 18:01:54,,
2100000901982|안주야초벌한돈막창|260g      |010402|05009|2021-01-26 18:01:54,,
2100000904181|깨끗한나라30롤||020401|01166|2021-01-26 18:01:54,,
2100000904198|코디)고창황토3겹30롤||020401|01166|2021-01-26 18:01:54,,
2100000905805|화이트에코맥시슬날중|16P       |020403|01166|2021-01-26 18:01:54,,
2100000905812|화이트에코맥시슬날대|14P       |020403|01166|2021-01-26 18:01:54,,
2100000906987|동)모카골드라이트100|100T      |010601|01055|2021-01-26 18:01:54,,
2100000906994|콜럼비아마스터블랙|500ml     |010601|01055|2021-01-26 18:01:54,,
2100000907007|콜롬비아나마스터라떼|500ml     |010601|01055|2021-01-26 18:01:54,,
2100000907021|짜왕건면박스||010306|01043|2021-01-26 18:01:54,,
2100000907038|농심둥지물냉면박스||010306|01043|2021-01-26 18:01:54,,
2100000907045|생생우동용기(3입)||010306|01043|2021-01-26 18:01:54,,
2100000907052|농)생생우동용기/1박|18입      |010306|01043|2021-01-26 18:01:54,,
2100000907069|생생우동큰컵6입||010306|01043|2021-01-26 18:01:54,,
2100000907076|보해매취순15년숙성||010804|01048|2021-01-26 18:01:54,,
2100000907106|고소한참깨바||010101|01062|2021-01-26 18:01:54,,
2100000907410|더건강한직화구이햄|700g      |010401|81007|2021-01-26 18:01:54,,
2100000907601|백설구운소금|500g      |010501|01007|2021-01-26 18:01:54,,
2100000866021|국탕용종합어묵|340g      |010401|01242|2021-01-26 18:01:54,,
2100000866038|풀/모짜렐라호떡만두|600g      |010402|00011|2021-01-26 18:01:54,,
2100000866045|로투스비스코프125g|125g      |010101|01111|2021-01-26 18:01:54,,
2100000866076|진미/찰고추장14kg|14kg      |010501|09999|2021-01-26 18:01:54,,
2100000866083|양지뜰매깔골드고추장|14kg      |010501|09999|2021-01-26 18:01:54,,
2100000866090|양지뜰옛날식된장|14kg      |010501|09999|2021-01-26 18:01:54,,
2100000866106|신송진간장13L|13L       |010501|09999|2021-01-26 18:01:54,,
2100000866113|다우니로맨스2.8L|2.8L      |020202|09999|2021-01-26 18:01:54,,
2100000866199|삼립도라야끼|60g       |010102|01068|2021-01-26 18:01:54,,
2100000866205|동원너비아니덮밥기획|200g*2    |010301|01047|2021-01-26 18:01:54,,
2100000866212|동원양반동태무조림|270g      |010301|01047|2021-01-26 18:01:54,,
2100000866229|동원녹차비스킷스프레|230g      |010301|01047|2021-01-26 18:01:54,,
2100000866380|데톨모이스처비누|95g       |020101|01154|2021-01-26 18:01:54,,
2100000866397|가스점화기||020301|04007|2021-01-26 18:01:54,,
2100000866403|해태로맨틱라즈베리|63g       |010101|01019|2021-01-26 18:01:54,,
2100000866410|롯데프리미엄가나밀크|90g       |010101|01062|2021-01-26 18:01:54,,
2100000866427|백설쉐프솔루션탕수육|1kg       |010402|81007|2021-01-26 18:01:54,,
2100000866434|유한라네이처뉴울날중|12p       |020403|01166|2021-01-26 18:01:54,,
2100000866441|유한라네이처뉴울날대|10p       |020403|01166|2021-01-26 18:01:54,,
2100000866458|루넥스개별4구5호||020301|05014|2021-01-26 18:01:54,,
